article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref
60faaad15a7abd26,KOL được giao nhiệm vụ &apos;điểm tựa niềm tin&apos; trước làn sóng tin giả AI,https://vietnamnet.vn/kol-duoc-giao-nhiem-vu-diem-tua-niem-tin-truoc-lan-song-tin-gia-ai-2552619.html,https://vietnamnet.vn/kol-duoc-giao-nhiem-vu-diem-tua-niem-tin-truoc-lan-song-tin-gia-ai-2552619.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-08T00:30:02Z,publisher_reported,vi,VN,"Giữa làn sóng tin giả AI khiến niềm tin trên mạng chạm đáy trong 15 năm qua, hơn 1.000 KOL được kêu gọi trở thành những điểm tựa niềm tin để bảo vệ sự thật.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=2732c0d783250fa9719da3f496d7e2f2afc2563103b885185098dc92442044b1
4b2dfbbbd309d4b4,"Tài xế ô tô khách vi phạm nồng độ cồn &apos;kịch khung&apos;, cùng chủ xe bị phạt 70 triệu",https://vietnamnet.vn/tai-xe-o-to-khach-vi-pham-nong-do-con-kich-khung-cung-chu-xe-bi-phat-70-trieu-2551460.html,https://vietnamnet.vn/tai-xe-o-to-khach-vi-pham-nong-do-con-kich-khung-cung-chu-xe-bi-phat-70-trieu-2551460.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:35:07Z,publisher_reported,vi,VN,"Tài xế ô tô khách có nồng độ cồn 0,62 mg/lít khí thở, thuộc mức vi phạm cao nhất, không ký biên bản xử phạt. Cùng nhiều lỗi khác, tài xế và chủ xe bị phạt tổng cộng hơn 70 triệu đồng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=cfeba94da582a6115222c6b7adf1c756c1994d1dabe5d038dcdacf29e7f9cb05
0de72f2ba865a1bd,Đường phố Hà Nội ken đặc xe cộ trong ngày đầu đi làm lại sau kỳ nghỉ lễ,https://vietnamnet.vn/duong-pho-ha-noi-ken-dac-xe-co-trong-ngay-dau-di-lam-lai-sau-ky-nghi-le-2551432.html,https://vietnamnet.vn/duong-pho-ha-noi-ken-dac-xe-co-trong-ngay-dau-di-lam-lai-sau-ky-nghi-le-2551432.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:34:19Z,publisher_reported,vi,VN,"Trong ngày đầu làm việc sau kỳ nghỉ lễ Quốc khánh 2/9, giao thông ở Hà Nội gặp nhiều khó khăn khi nhiều tuyến đường lâm vào cảnh ùn tắc.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=fd0872c38c82449edcba0944b9f50a0b656201e9dbadc5cc047363ffc4a5fd78
b3703801b71cef60,"Án mạng ở Đồng Nai, 3 người trong một gia đình tử vong",https://vietnamnet.vn/an-mang-o-dong-nai-3-nguoi-trong-mot-gia-dinh-tu-vong-2551442.html,https://vietnamnet.vn/an-mang-o-dong-nai-3-nguoi-trong-mot-gia-dinh-tu-vong-2551442.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T16:53:06Z,publisher_reported,vi,VN,"Công an TP Đồng Nai đang điều tra vụ án mạng xảy ra rạng sáng nay tại ấp Bùi Chu, xã Bình Minh khiến 3 người trong một gia đình tử vong, 1 người bị thương nặng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=3c5f32a6c1c7a644c5cf2ffb12ba7c47981d5840b7d362805c0db82dc9ee9914
6c4abbe0225af31e,"Cháy nhà 6 tầng ở Hà Nội, cảnh sát cắt thép &apos;chuồng cọp&apos; giải cứu người mắc kẹt",https://vietnamnet.vn/chay-nha-6-tang-o-ha-noi-canh-sat-cat-thep-chuong-cop-giai-cuu-nguoi-mac-ket-2551444.html,https://vietnamnet.vn/chay-nha-6-tang-o-ha-noi-canh-sat-cat-thep-chuong-cop-giai-cuu-nguoi-mac-ket-2551444.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T02:20:51Z,publisher_reported,vi,VN,"Rạng sáng 3/9, lực lượng Cảnh sát PCCC&amp;CNCH Công an TP Hà Nội đã kịp thời dập tắt đám cháy tại nhà dân trên địa bàn phường Phú Lương, giải cứu 2 người mắc kẹt.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=3d18fca1a51771f2890e2f80bef67142a04f864ae044502c142ca26841ae1571
af3f3f381305747d,Truy xét nhanh người đánh túi bụi du khách trên đường lên ngọn hải đăng Vũng Tàu,https://vietnamnet.vn/truy-xet-nhanh-nguoi-danh-tui-bui-du-khach-tren-duong-len-ngon-hai-dang-vung-tau-2551472.html,https://vietnamnet.vn/truy-xet-nhanh-nguoi-danh-tui-bui-du-khach-tren-duong-len-ngon-hai-dang-vung-tau-2551472.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T03:24:08Z,publisher_reported,vi,VN,"Công an phường Vũng Tàu (TPHCM) cho biết vừa xác minh, triệu tập một đối tượng có hành vi hành hung người khác, gây mất an ninh trật tự trên địa bàn.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=d0955097af901607e22d8311a9732f340f2a362222e163b9c349cf174e3950f7
03a29a9b039bcba1,"Thời tiết khai giảng 5/9: Miền Bắc, Trung Bộ có nơi nắng nóng trên 35 độ",https://vietnamnet.vn/thoi-tiet-khai-giang-5-9-mien-bac-trung-bo-co-noi-nang-nong-tren-35-do-2547675.html,https://vietnamnet.vn/thoi-tiet-khai-giang-5-9-mien-bac-trung-bo-co-noi-nang-nong-tren-35-do-2547675.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-02T11:16:46Z,publisher_reported,vi,VN,"Dịp khai giảng năm học 2026-2027, các tỉnh, thành miền Bắc và Trung Bộ chủ yếu có nắng, có nơi nắng nóng. Nam Bộ và cao nguyên Trung Bộ có mưa rào, giông rải rác vào chiều và tối.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=fd1b1443db6c5d7e6178dce15c836f4d636ede8483f2101d4bef85d977d68dab
77e9ae3cfac4ec83,Phát hiện đôi dép nữ dập chữ &apos;Japan Sandal&apos; còn khá nguyên vẹn trong mộ liệt sĩ,https://vietnamnet.vn/phat-hien-doi-dep-nu-dap-chu-japan-sandal-con-kha-nguyen-ven-trong-mo-liet-si-2551488.html,https://vietnamnet.vn/phat-hien-doi-dep-nu-dap-chu-japan-sandal-con-kha-nguyen-ven-trong-mo-liet-si-2551488.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:39:20Z,publisher_reported,vi,VN,"Một đôi dép nữ màu vàng nâu, còn khá nguyên vẹn, bên trên rõ dòng chữ “Japan Sandal”, được phát hiện trong một phần mộ liệt sĩ tại Nghĩa trang Liệt sĩ Hòn Đất (An Giang).",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=94a34fdada6fac4c035950e55ebfad640090f297994fd48485498aaeb65ef63b
8d3348a2a150a76d,"Người phụ nữ bị sát hại bằng kéo, nghi phạm ra đầu thú",https://vietnamnet.vn/nguoi-phu-nu-bi-sat-hai-bang-keo-nghi-pham-ra-dau-thu-2551629.html,https://vietnamnet.vn/nguoi-phu-nu-bi-sat-hai-bang-keo-nghi-pham-ra-dau-thu-2551629.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T14:26:42Z,publisher_reported,vi,VN,"Lực lượng chức năng đang khẩn trương điều tra vụ một phụ nữ bị sát hại bằng kéo tại xã Ea Drăng (Đắk Lắk). Sau khi gây án, nghi phạm đã đến cơ quan công an đầu thú.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a35c62bc1a1a8d36d4d8adcad01ea4b4591479cb61059e7b20a283367ce40e1a
2ff334d050b19d2b,Bộ Công an trả lời về việc ô tô Bugatti bị camera nhận diện nhầm màu biển số,https://vietnamnet.vn/bo-cong-an-tra-loi-ve-viec-o-to-bugatti-bi-camera-nhan-dien-nham-mau-bien-so-2551815.html,https://vietnamnet.vn/bo-cong-an-tra-loi-ve-viec-o-to-bugatti-bi-camera-nhan-dien-nham-mau-bien-so-2551815.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T04:52:40Z,publisher_reported,vi,VN,Bộ Công an vừa có trả lời thắc mắc về trường hợp của công dân T.T.C.T. liên quan đến ô tô nhãn hiệu Bugatti bị hệ thống camera nhận diện nhầm màu biển số.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=5ec75081a9f3b5c8aa0bc1f408fd24ba5b431ab858b604bda92dc02d73e91f8a
93146f3170a4db5d,"Cận cảnh kênh Bắc đen kịt, hôi thối được đề xuất &apos;khai tử&apos; để mở đường 10 làn xe",https://vietnamnet.vn/can-canh-kenh-bac-den-kit-hoi-thoi-duoc-de-xuat-khai-tu-de-mo-duong-10-lan-xe-2548241.html,https://vietnamnet.vn/can-canh-kenh-bac-den-kit-hoi-thoi-duoc-de-xuat-khai-tu-de-mo-duong-10-lan-xe-2548241.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T00:00:00Z,publisher_reported,vi,VN,"Tuyến kênh Bắc (tỉnh Nghệ An) ô nhiễm, bốc mùi hôi nồng nặc được đề xuất ngầm hóa để mở rộng đường Nguyễn Sỹ Sách lên 10 làn xe.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=2983f9be07c3740994bcc9d99cdd535980584626546ecf9d995853e26cc37019
4df392ca74314786,Công an Hà Nội đề nghị người góp vốn Tập đoàn DUCA khẩn trương trình báo,https://vietnamnet.vn/cong-an-ha-noi-de-nghi-nguoi-gop-von-tap-doan-duca-khan-truong-trinh-bao-2551854.html,https://vietnamnet.vn/cong-an-ha-noi-de-nghi-nguoi-gop-von-tap-doan-duca-khan-truong-trinh-bao-2551854.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T05:23:15Z,publisher_reported,vi,VN,"Công an Hà Nội đề nghị những người từng góp tiền hoặc bất động sản vào Tập đoàn DUCA khẩn trương đến cơ quan điều tra trình báo, cung cấp tài liệu để phục vụ việc làm rõ vụ án Lừa đảo chiếm đoạt tài sản.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=4a1301c0b0909af1697d26c463af3ec610e58392d9e336647e8d8dd3bf827679
ec8d6f54dc35ab6a,Nghẹn ngào tiễn đưa 3 mẹ con trong vụ án mạng ở Đồng Nai về quê nhà,https://vietnamnet.vn/nghen-ngao-tien-dua-3-me-con-trong-vu-an-mang-o-dong-nai-ve-que-nha-2551859.html,https://vietnamnet.vn/nghen-ngao-tien-dua-3-me-con-trong-vu-an-mang-o-dong-nai-ve-que-nha-2551859.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T09:12:50Z,publisher_reported,vi,VN,"Hai chiếc xe chở linh cữu 3 mẹ con trong vụ án mạng ở Đồng Nai lăn bánh rời đi trong tiếng khóc nghẹn. Người thân, hàng xóm đứng tiễn biệt, đưa các nạn nhân về Nghệ An an táng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=6735a49677f83840e5d3e0da6f38a9ed9143704b244d071d23950ab1eaed2d79
81de9f26fc97f261,"Lời khai của Long Lập Thành, nghi phạm gây ra vụ giết người ở Trung Quốc",https://vietnamnet.vn/loi-khai-cua-long-lap-thanh-nghi-pham-gay-ra-vu-giet-nguoi-o-trung-quoc-2551861.html,https://vietnamnet.vn/loi-khai-cua-long-lap-thanh-nghi-pham-gay-ra-vu-giet-nguoi-o-trung-quoc-2551861.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T08:32:29Z,publisher_reported,vi,VN,Người đàn ông Trung Quốc nghi liên quan vụ cố ý gây thương tích khiến 1 người tử vong bị bắt tại Cao Bằng sau khi nhập cảnh trái phép vào Việt Nam.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=bdff2324ab283619245879459fb9ef400286a7637910155320bb362a0d5078ee
ea2ae33294ef7615,"Hà Nội cưỡng chế villa, homestay &apos;mọc&apos; trên đất rừng khu vực cạnh hồ Đồng Đò",https://vietnamnet.vn/ha-noi-cuong-che-villa-homestay-moc-tren-dat-rung-khu-vuc-canh-ho-dong-do-2551856.html,https://vietnamnet.vn/ha-noi-cuong-che-villa-homestay-moc-tren-dat-rung-khu-vuc-canh-ho-dong-do-2551856.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T06:30:39Z,publisher_reported,vi,VN,"Sáng 4/9, công an và các lực lượng liên quan có mặt tại khu vực hồ Đồng Đò, xã Kim Anh, Hà Nội để cưỡng chế nhiều villa, homestay vi phạm quy mô lớn.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=469aea9fc673ae225aff3d2f9fa974356979299afbc6936f95db96b5dcc45c40
c28807561833cd5c,Chủ nhà hàng người Hàn Quốc bị đồng hương đánh tử vong,https://vietnamnet.vn/chu-nha-hang-nguoi-han-quoc-bi-dong-huong-danh-tu-vong-2551867.html,https://vietnamnet.vn/chu-nha-hang-nguoi-han-quoc-bi-dong-huong-danh-tu-vong-2551867.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T06:54:26Z,publisher_reported,vi,VN,"Nhận được tin nhóm bạn đang xô xát tại nhà hàng Rabbit, Kim Jin và Kang Yo Han vội chạy tới “giải cứu”. Trong lúc đánh nhau, hai bị cáo này dùng gậy cao su, bình khí cười đánh tử vong chủ nhà hàng và cũng là đồng hương của họ.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=546f0e8c14202953bcb6585f7a92eba68032cf382db51bb71300d2050f1af6dc
b617ad6051619977,"Người đàn ông ở Hà Nội bán giày Nike, Adidas giả, quảng cáo ‘hàng fake chất lượng’",https://vietnamnet.vn/nguoi-dan-ong-o-ha-noi-ban-giay-nike-adidas-gia-quang-cao-fake-chat-luong-2551878.html,https://vietnamnet.vn/nguoi-dan-ong-o-ha-noi-ban-giay-nike-adidas-gia-quang-cao-fake-chat-luong-2551878.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:29:40Z,publisher_reported,vi,VN,"Bán giày giả mạo nhãn hiệu Nike, Adidas, Nguyễn Đình Quý (ở Hà Nội) giới thiệu với khách là hàng “rep 1:1”, “fake chất lượng cao”, có giá rẻ hơn nhiều so với sản phẩm chính hãng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7e013773a246086446df8d5b650c6a253c5f874cbb32ddd163ab8de79a4ebbec
52d729be24a1b34f,Khởi tố chủ nhà hàng cùng nhân viên đánh đầu bếp nhà hàng bên cạnh,https://vietnamnet.vn/khoi-to-chu-nha-hang-cung-nhan-vien-danh-dau-bep-nha-hang-ben-canh-2551891.html,https://vietnamnet.vn/khoi-to-chu-nha-hang-cung-nhan-vien-danh-dau-bep-nha-hang-ben-canh-2551891.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T07:55:30Z,publisher_reported,vi,VN,"Tô Thị Ngọc Anh cùng 3 nhân viên nhà hàng đã lao vào hành hung anh H. dẫn đến thương tích, 4 người này đã bị khởi tố.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=9e4628046c2aaa3aa3c6cd98cb155a3ec3e163d4f6e25509fd443898629fd458
8aefaa0a4911394f,"Công an Tuyên Quang công bố số điện thoại phản ánh tham nhũng, tiêu cực",https://vietnamnet.vn/cong-an-tuyen-quang-cong-bo-so-dien-thoai-phan-anh-tham-nhung-tieu-cuc-2551894.html,https://vietnamnet.vn/cong-an-tuyen-quang-cong-bo-so-dien-thoai-phan-anh-tham-nhung-tieu-cuc-2551894.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:29:54Z,publisher_reported,vi,VN,"Công an tỉnh Tuyên Quang công khai số điện thoại 0705.259.259 để tiếp nhận, xử lý phản ánh về tham nhũng, tiêu cực của cán bộ, chiến sĩ trong lực lượng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=53450341abf0831624db97f6556f2be9d4781c1d1bdde43a0a5e7124746dace5
a5b0950ae055d681,"Sau cuộc nhậu, người đàn ông bị đâm tử vong",https://vietnamnet.vn/sau-cuoc-nhau-nguoi-dan-ong-bi-dam-tu-vong-2551846.html,https://vietnamnet.vn/sau-cuoc-nhau-nguoi-dan-ong-bi-dam-tu-vong-2551846.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:28:50Z,publisher_reported,vi,VN,"Sau khi cùng uống rượu bia, Dương Văn Nghiêm xảy ra mâu thuẫn với Dương Văn Sơn rồi dùng dao đâm nạn nhân tử vong. Nghiêm sau đó đã đến công an đầu thú.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=794a6a679d8a04a03f86ee71fbd5b64b78678cd838cbdabedbd58723e95ce9a5
12ed0bb773a37f0f,"Đại lộ Thăng Long rào chắn 45 ngày, phương tiện đi lại ra sao?",https://vietnamnet.vn/dai-lo-thang-long-rao-chan-45-ngay-phuong-tien-di-lai-ra-sao-2551756.html,https://vietnamnet.vn/dai-lo-thang-long-rao-chan-45-ngay-phuong-tien-di-lai-ra-sao-2551756.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:27:32Z,publisher_reported,vi,VN,"Từ 0h ngày 4/9 đến hết 19/10, giao thông trên Đại lộ Thăng Long qua khu vực cầu Đan Hoài được điều chỉnh để sửa khe co giãn cầu và thảm mặt đường cao tốc.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=3f00f5bddc095cc7dcdcf644daeb980d39c4ebe2ba4eddb8ccba1bf861b6cc63
690d35729c008971,"Công an vào cuộc vụ xe cứu thương thu 9,5 triệu đồng/16km ở Thanh Hóa",https://vietnamnet.vn/cong-an-vao-cuoc-vu-xe-cuu-thuong-thu-9-5-trieu-dong-16km-o-thanh-hoa-2551779.html,https://vietnamnet.vn/cong-an-vao-cuoc-vu-xe-cuu-thuong-thu-9-5-trieu-dong-16km-o-thanh-hoa-2551779.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T08:38:38Z,publisher_reported,vi,VN,"Liên quan vụ gia đình phải trả 9,5 triệu đồng thuê xe đưa bệnh nhân về nhà với quãng đường 16km, Công an phường Hạc Thành (tỉnh Thanh Hóa) đã vào cuộc làm rõ hoạt động của các xe cứu thương bên ngoài bệnh viện.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e13a16406739caeea9fd935a713ad3a4f1aceef9ae01f0c202a66c3637b6e719
d8d2ebee5812a690,"Vụ web lậu &apos;Xôi Lạc TV&apos;: Đề nghị truy tố 74 bị can, &apos;ông trùm&apos; đối diện 2 tội danh",https://vietnamnet.vn/vu-web-lau-xoi-lac-tv-de-nghi-truy-to-ong-trum-va-hang-chuc-bi-can-khac-2551911.html,https://vietnamnet.vn/vu-web-lau-xoi-lac-tv-de-nghi-truy-to-ong-trum-va-hang-chuc-bi-can-khac-2551911.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T08:39:42Z,publisher_reported,vi,VN,"Cơ quan điều tra vừa hoàn tất kết luận điều tra vụ án Xâm phạm quyền tác giả, quyền liên quan, Tổ chức đánh bạc, Đánh bạc, Truyền bá văn hóa phẩm đồi trụy phát hiện từ tháng 2/2026 xảy ra tại Hưng Yên.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=37a2a69398acb428e84b20185ed1f8ad17e2c0b9b0119b9ded514e12cad70cce
ac759924d128ff12,"Biển Đông có thể đón 1-2 cơn bão và áp thấp nhiệt đới, có cơn ảnh hưởng đất liền",https://vietnamnet.vn/bien-dong-co-the-don-1-2-con-bao-va-ap-thap-nhiet-doi-co-con-anh-huong-dat-lien-2547670.html,https://vietnamnet.vn/bien-dong-co-the-don-1-2-con-bao-va-ap-thap-nhiet-doi-co-con-anh-huong-dat-lien-2547670.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T08:57:03Z,publisher_reported,vi,VN,"Tháng 9, Biển Đông có thể xuất hiện 2-3 cơn bão và áp thấp nhiệt đới (bao gồm cả bão số 5), trong đó có cơn ảnh hưởng đất liền nước ta. El Nino duy trì cường độ mạnh và có thể kéo dài đến nửa đầu năm 2027.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=434860aa7a48af908d85ef88f7aed33035a0472366d223c8babfcaaaccf8ef9b
1247d86b4accc4e7,"Vụ cháy nhà khiến mẹ chồng, con dâu tử vong: Nghi do sạc điện thoại",https://vietnamnet.vn/vu-chay-nha-khien-me-chong-con-dau-tu-vong-o-nha-trang-nghi-do-sac-dien-thoai-2551822.html,https://vietnamnet.vn/vu-chay-nha-khien-me-chong-con-dau-tu-vong-o-nha-trang-nghi-do-sac-dien-thoai-2551822.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T04:29:34Z,publisher_reported,vi,VN,"Lực lượng chức năng bước đầu nhận định nguyên nhân vụ cháy nhà tại Khu đô thị An Bình Tân (phường Nam Nha Trang, Khánh Hòa), khiến mẹ chồng và con dâu tử vong.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e6c98d143a6ce723b4b2f50982f8131fe61fe8c57dc5b8591c620d46dd87277c
eb5bed2ddb760dd2,"Bão số 5 suy yếu, thời tiết ngày khai giảng 5/9 có gì đáng chú ý?",https://vietnamnet.vn/bao-so-5-suy-yeu-thoi-tiet-ngay-khai-giang-5-9-co-gi-dang-chu-y-2547672.html,https://vietnamnet.vn/bao-so-5-suy-yeu-thoi-tiet-ngay-khai-giang-5-9-co-gi-dang-chu-y-2547672.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:24:12Z,publisher_reported,vi,VN,"Bão số 5 Saudel đang suy yếu và không ảnh hưởng trực tiếp đến đất liền Việt Nam. Trong ngày khai giảng 5/9, nắng nóng trên cả nước giảm đáng kể, song mưa giông có thể xuất hiện rải rác tại một số khu vực vào chiều tối.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=2cff892b459e25d761677bc5e268ee26874f0ff25585cb416012dbc938328bb1
1cd63e95f8118c9e,"Phát hiện sai phạm trong sử dụng khu &apos;đất vàng&apos; 305A Điện Biên Phủ, TPHCM",https://vietnamnet.vn/phat-hien-sai-pham-trong-su-dung-khu-dat-vang-305a-dien-bien-phu-tphcm-2551753.html,https://vietnamnet.vn/phat-hien-sai-pham-trong-su-dung-khu-dat-vang-305a-dien-bien-phu-tphcm-2551753.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:39:37Z,publisher_reported,vi,VN,"Kết luận của Thanh tra tỉnh An Giang chỉ ra một số vi phạm trong việc quản lý, sử dụng cơ sở nhà, đất dôi dư sau sắp xếp đối với khu “đất vàng” số 305A Điện Biên Phủ, phường Xuân Hòa, TPHCM.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a50e3f70d8bea2d18918f171297e7b57a4e9fc664269192a922100d534ba366f
cf09ff1af1b17e3d,"Clip ô tô con đột ngột rời cao tốc, tài xế xe tải phanh &apos;cháy đường&apos;",https://vietnamnet.vn/clip-o-to-con-dot-ngot-roi-cao-toc-tai-xe-xe-tai-phanh-chay-duong-2551784.html,https://vietnamnet.vn/clip-o-to-con-dot-ngot-roi-cao-toc-tai-xe-xe-tai-phanh-chay-duong-2551784.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T04:29:15Z,publisher_reported,vi,VN,"Theo Cục CSGT (Bộ Công an) đơn vị đã xác minh, làm rõ về một trường ô tô con rời đường cao tốc trái quy định, tiềm ẩn gây tai nạn giao thông.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a0c772c06ebba8e05847ea85ebf74408d132fc009cccfdeda8964b8b4c9ef314
53e406c1cfecb07d,Tin tức Thời sự 3/9: Án mạng khiến 3 người trong một gia đình tử vong,https://vietnamnet.vn/tin-tuc-thoi-su-3-9-an-mang-khien-3-nguoi-tu-vong-o-dong-nai-2551608.html,https://vietnamnet.vn/tin-tuc-thoi-su-3-9-an-mang-khien-3-nguoi-tu-vong-o-dong-nai-2551608.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T12:07:24Z,publisher_reported,vi,VN,"Vụ án 3 người trong một gia đình tử vong ở Đồng Nai; ca sĩ Chi Dân, An Tây, Nguyễn Đỗ Trúc Phương lãnh án tù vì ma túy; bão số 5 suy yếu là những tin tức thời sự đáng chú ý ngày 3/9.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7e41e16a6e0e2ffc5fae16d10189c675dbf6a4314066d440f790a875c9d82c46
f8921002b1e8dac3,"Mùa nước nổi tại An Giang, liên tiếp 2 thiếu niên tử vong thương tâm",https://vietnamnet.vn/https-vietnamnet-vn-mua-nuoc-noi-tai-an-giang-lien-tiep-2-thieu-nien-tu-vong-thuong-tam-2551679-html-2551679.html,https://vietnamnet.vn/https-vietnamnet-vn-mua-nuoc-noi-tai-an-giang-lien-tiep-2-thieu-nien-tu-vong-thuong-tam-2551679-html-2551679.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:24:40Z,publisher_reported,vi,VN,Trên địa bàn tỉnh An Giang liên tiếp xảy ra 2 vụ đuối nước khiến 2 thiếu niên tử vong. Cơ quan chức năng cảnh báo nguy cơ tai nạn trong mùa nước nổi.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=60ca05ceb9537a9bd4bfa10805eb87ab7e4429de935600cd0e12e7892f4afd3a
